review_priority,project_id,pin,construction_year,ward_pair,distance_to_boundary_ft,within_500ft,review_address,target_cards,target_card_numbers,target_classes,card_units_min,card_units_max,all_cards_single_unit,any_card_multifamily,final_units,final_building_sqft,land_sqft,site_units_exceed_one,building_type_rule,current_footprints,current_footprints_near_construction,current_footprint_area_sum,permit_addresses,permit_unit_values,current_parcels,current_noncondo_parcels,current_condo_pins,distinct_current_addresses,successor_addresses,current_noncondo_assessor_units,current_noncondo_assessor_building_sqft,successor_sqft_ratio,internal_evidence,adjudication_reason,adjudication_confidence,google_maps_url,google_search_query,review_status,google_visual_type,external_structure_class,multifamily_disposition,external_building_count,external_unit_count,external_building_sqft,source_1_url,source_2_url,supports_building_type,supports_final_units,reviewer_notes,review_date
5,residential_multicard_14194210280000,14194210280000,2008,32_47,1231.7809018254611,FALSE,1822 W SCHOOL ST,1,1,278,1,1,TRUE,FALSE,1,2760,3000,FALSE,single_family_buildings,2,0,1702.0000001769513,,,1,1,0,1,1822 W SCHOOL ST,1,2760,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1822%20W%20SCHOOL%20ST%20Chicago%20IL,"""1822 W SCHOOL ST"" Chicago ""14194210280000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,2760,https://www.buildzoom.com/contractor/doyle-construction-bridgeport,https://www.redfin.com/IL/Chicago/1822-W-School-St-60657/home/16881494,TRUE,TRUE,The building record and exact-address contractor permit history identify one detached single-family house. The one-unit assessor card is retained.,2026-07-24
5,residential_multicard_14194230090000,14194230090000,2006,32_44,733.7206904553857,FALSE,1739 W HENDERSON ST,1,1,278,1,1,TRUE,FALSE,1,3672,4050,FALSE,single_family_buildings,1,0,1311.7499998977291,,,1,1,0,1,1739 W HENDERSON ST,1,3672,1,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1739%20W%20HENDERSON%20ST%20Chicago%20IL,"""1739 W HENDERSON ST"" Chicago ""14194230090000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3672,https://www.redfin.com/IL/Chicago/1739-W-Henderson-St-60657/home/18954168,https://yourlincolnparklife.com/wp-content/uploads/2022/02/JAN-LKVW-SFH-and-ATT.pdf,TRUE,TRUE,The exact-address sales record classifies the property as a single-family home. The one-unit assessor card is retained and excluded from multifamily.,2026-07-24
5,residential_multicard_14203230110000,14203230110000,2014,32_44,905.1953638137668,FALSE,1243 W HENDERSON ST,1,1,208,1,1,TRUE,FALSE,1,3946,6320,FALSE,single_family_buildings,2,0,2133.1250001475564,1243 W HENDERSON ST,,1,1,0,1,1243 W HENDERSON ST,1,3946,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1243%20W%20HENDERSON%20ST%20Chicago%20IL,"""1243 W HENDERSON ST"" Chicago ""14203230110000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3946,https://www.redfin.com/IL/Chicago/1243-W-Henderson-St-60657/home/23082901,https://www.realtor.com/realestateandhomes-detail/1243-W-Henderson-St_Chicago_IL_60657_M71064-41837,TRUE,TRUE,Redfin and Realtor identify one single-family home at the exact address. The completed permit and one-unit card support exclusion from multifamily.,2026-07-24
5,residential_multicard_14291120400000,14291120400000,2015,32_44,1233.8753472360186,FALSE,1516 W WELLINGTON AVE,1,1,278,1,1,TRUE,FALSE,1,2966,3100,FALSE,single_family_buildings,2,0,2209.1250002353336,1516 W WELLINGTON AVE,,1,1,0,1,1516 W WELLINGTON AVE,1,2966,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1516%20W%20WELLINGTON%20AVE%20Chicago%20IL,"""1516 W WELLINGTON AVE"" Chicago ""14291120400000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,2966,https://www.countyoffice.org/property-record-1516-w-wellington-ave-chicago-il-60657-194/,,TRUE,TRUE,The exact property record identifies one detached single-family residence. The completed permit and one-unit assessor card support exclusion from multifamily.,2026-07-24
5,residential_multicard_14293050230000,14293050230000,2014,32_44,525.3505673627501,FALSE,2730 N MAGNOLIA AVE,1,1,208,1,1,TRUE,FALSE,1,4024,4960,FALSE,single_family_buildings,3,0,3319.4999999099527,2730 N MAGNOLIA AVE,,1,1,0,1,2730 N MAGNOLIA AVE,1,4024,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2730%20N%20MAGNOLIA%20AVE%20Chicago%20IL,"""2730 N MAGNOLIA AVE"" Chicago ""14293050230000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,4024,https://www.countyoffice.org/n-magnolia-ave-chicago-il-property-records/,,TRUE,TRUE,"The street-level property record reports one 4,024-square-foot house at the exact address. The completed permit and one-unit card support exclusion from multifamily.",2026-07-24
5,residential_multicard_14294250170000,14294250170000,2021,2_43,1127.922165577952,FALSE,2426 N SEMINARY AVE HSE,1,2,202,1,1,TRUE,FALSE,1,480,2400,FALSE,single_family_buildings,2,0,2327.2549999682233,2426 N SEMINARY AVE,,1,1,0,1,2426 N SEMINARY AVE HSE,3,3712,7.733333333333333,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2426%20N%20SEMINARY%20AVE%20HSE%20Chicago%20IL,"""2426 N SEMINARY AVE HSE"" Chicago ""14294250170000""",complete,garage_card_existing_historic_building,no_completed_project,suppress,0,0,0,https://www.redfin.com/IL/Chicago/2426-N-Seminary-Ave-60614/home/13359452,https://www.chicagomag.com/real-estate/five-chicago-row-houses-for-sale/,TRUE,TRUE,The exact property is an 1878 rowhouse. The city permit explicitly demolishes and replaces a detached garage; the 480-square-foot 2021 card is not a new residential dwelling and is suppressed.,2026-07-24
5,residential_multicard_14301050190000,14301050190000,2020,1_32,1034.5356616352335,FALSE,2111 W FLETCHER ST 1ST,1,1,278,1,1,TRUE,FALSE,1,2598,3125,FALSE,single_family_buildings,2,0,2018.1249999122228,2111 W FLETCHER ST,,1,1,0,1,2111 W FLETCHER ST 1ST,1,2598,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2111%20W%20FLETCHER%20ST%201ST%20Chicago%20IL,"""2111 W FLETCHER ST 1ST"" Chicago ""14301050190000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,2598,https://www.redfin.com/IL/Chicago/2111-W-Fletcher-St-60618/home/13359660,,TRUE,TRUE,"Redfin identifies one new-construction single-family house and reports the exact PIN, year, and 2,598 assessor square feet.",2026-07-24
5,residential_multicard_14302190280000,14302190280000,2019,1_32,666.1454978469726,FALSE,1942 W GEORGE ST,1,1,278,1,1,TRUE,FALSE,1,3107,3125,FALSE,single_family_buildings,2,0,1633.7499999359716,1942 W GEORGE ST,,1,1,0,1,1942 W GEORGE ST,1,3107,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1942%20W%20GEORGE%20ST%20Chicago%20IL,"""1942 W GEORGE ST"" Chicago ""14302190280000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3107,https://www.redfin.com/IL/Chicago/1942-W-George-St-60657/home/13358598,,TRUE,TRUE,"Redfin reports one single-family residence at the exact PIN, built in 2019 with 3,107 assessor square feet, matching the retained card.",2026-07-24
5,residential_multicard_14304070520000,14304070520000,2015,2_32,915.860724571514,FALSE,2510 N MARSHFIELD AVE,1,1,278,1,1,TRUE,FALSE,1,2673,3125,FALSE,single_family_buildings,2,0,2129.125000185333,2510 N MARSHFIELD AVE,,1,1,0,1,2510 N MARSHFIELD AVE,1,2673,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2510%20N%20MARSHFIELD%20AVE%20Chicago%20IL,"""2510 N MARSHFIELD AVE"" Chicago ""14304070520000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,2673,https://www.zillow.com/homedetails/2510-N-Marshfield-Ave-Chicago-IL-60614/3732136_zpid/,,TRUE,TRUE,Zillow identifies one fee-simple single-family residence built in 2015 and reports the exact PIN. The completed permit and one-unit assessor card support exclusion from multifamily.,2026-07-24
5,residential_multicard_14314200350000,14314200350000,2022,2_32,633.3460435284966,FALSE,1724 N HERMITAGE AVE HSE,1,1,278,1,1,TRUE,FALSE,1,2798,2806,FALSE,single_family_buildings,2,0,1790.750000067521,1724 N HERMITAGE AVE,,1,1,0,1,1724 N HERMITAGE AVE HSE,1,2798,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1724%20N%20HERMITAGE%20AVE%20HSE%20Chicago%20IL,"""1724 N HERMITAGE AVE HSE"" Chicago ""14314200350000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,2798,https://www.realtor.com/realestateandhomes-detail/1724-N-Hermitage-Ave_Chicago_IL_60622_M97434-30641,,TRUE,TRUE,"The exact city permit and current listing identify one new single-family house. Older aggregator descriptions refer to the demolished predecessor; the retained card reports the current 2,798-square-foot house.",2026-07-24
5,residential_multicard_14314270030000,14314270030000,2012,1_32,592.0636303775584,FALSE,1821 W WABANSIA AVE 1,1,1,207,1,1,TRUE,FALSE,1,1838,1936,FALSE,single_family_buildings,1,0,950.250000089407,1821 W WABANSIA AVE,,1,1,0,1,1821 W WABANSIA AVE 1,1,1838,1,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1821%20W%20WABANSIA%20AVE%201%20Chicago%20IL,"""1821 W WABANSIA AVE 1"" Chicago ""14314270030000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,1838,https://www.redfin.com/IL/Chicago/1821-W-Wabansia-Ave-60622/home/183843309,,TRUE,TRUE,The exact-address listing and completed permit identify one fee-simple single-family residence. The one-unit card is retained and excluded from multifamily.,2026-07-24
5,residential_multicard_14321120190000,14321120190000,2012,32_43,1087.6737803433732,FALSE,2238 N MAGNOLIA AVE,1,1,278,1,1,TRUE,FALSE,1,3724,2976,FALSE,single_family_buildings,2,0,1857.2499999933643,2238 N MAGNOLIA AVE,,1,1,0,1,2238 N MAGNOLIA AVE,1,3724,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2238%20N%20MAGNOLIA%20AVE%20Chicago%20IL,"""2238 N MAGNOLIA AVE"" Chicago ""14321120190000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3724,https://www.countyoffice.org/n-magnolia-ave-chicago-il-property-records/,,TRUE,TRUE,"The exact property record reports one 3,724-square-foot house built in 2011. The completed permit and one-unit card support exclusion from multifamily.",2026-07-24
5,residential_multicard_14322130300000,14322130300000,2006,32_43,844.9790549662976,FALSE,2138 N CLIFTON AVE,1,1,278,1,1,TRUE,FALSE,1,3524,3100,FALSE,single_family_buildings,2,1,2607.689894488314,2138 N CLIFTON AVE,,1,1,0,1,2138 N CLIFTON AVE,1,3524,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2138%20N%20CLIFTON%20AVE%20Chicago%20IL,"""2138 N CLIFTON AVE"" Chicago ""14322130300000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3524,https://www.countyoffice.org/property-record-2138-n-clifton-ave-chicago-il-60614-e6b/,https://www.zillow.com/homedetails/2138-N-Clifton-Ave-Chicago-IL-60614/87690445_zpid/,TRUE,TRUE,"Two exact-address sources identify one single-family house and report 3,524 square feet, matching the retained card.",2026-07-24
5,residential_multicard_14322140160000,14322140160000,2006,32_43,897.1698863017666,FALSE,2127 N CLIFTON AVE,1,1,278,1,1,TRUE,FALSE,1,3743,3100,FALSE,single_family_buildings,2,0,2060.3749999343418,,,1,1,0,1,2127 N CLIFTON AVE,1,3743,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2127%20N%20CLIFTON%20AVE%20Chicago%20IL,"""2127 N CLIFTON AVE"" Chicago ""14322140160000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3743,https://www.redfin.com/IL/Chicago/2127-N-Clifton-Ave-60614/home/18954030,,TRUE,TRUE,The exact-address listing identifies one detached single-family residence. The one-unit assessor card is retained and excluded from multifamily.,2026-07-24
5,residential_multicard_14322150120000,14322150120000,2014,32_43,565.6596093730062,FALSE,2139 N SEMINARY AVE,1,1,278,1,1,TRUE,FALSE,1,3728,3100,FALSE,single_family_buildings,2,0,2180.99999990355,2139 N SEMINARY AVE,,1,1,0,1,2139 N SEMINARY AVE,1,3728,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2139%20N%20SEMINARY%20AVE%20Chicago%20IL,"""2139 N SEMINARY AVE"" Chicago ""14322150120000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3728,https://www.countyoffice.org/n-seminary-ave-chicago-il-property-records/,,TRUE,TRUE,"The exact property record reports one 3,728-square-foot house built in 2014. The completed permit and one-unit card support exclusion from multifamily.",2026-07-24
5,residential_multicard_14322160210000,14322160210000,2017,2_43,1085.3500063875415,FALSE,2107 N KENMORE AVE,1,1,278,1,1,TRUE,FALSE,1,2986,3100,FALSE,single_family_buildings,2,0,1941.2499999126885,2107 N KENMORE AVE,,1,1,0,1,2107 N KENMORE AVE,1,2986,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2107%20N%20KENMORE%20AVE%20Chicago%20IL,"""2107 N KENMORE AVE"" Chicago ""14322160210000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,2986,https://www.redfin.com/IL/Chicago/2107-N-Kenmore-Ave-60614/home/13352000,,TRUE,TRUE,"Redfin identifies one fee-simple detached single-family residence and reports the exact PIN, year, and 2,986 assessor square feet.",2026-07-24
5,residential_multicard_14322190430000,14322190430000,2006,32_43,949.1458496549028,FALSE,2100 N DAYTON ST,1,1,278,1,1,TRUE,FALSE,1,3376,3125,FALSE,single_family_buildings,1,0,2196.294289559126,,,1,1,0,1,2100 N DAYTON ST,1,3376,1,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2100%20N%20DAYTON%20ST%20Chicago%20IL,"""2100 N DAYTON ST"" Chicago ""14322190430000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3376,https://www.redfin.com/IL/Chicago/2100-N-Dayton-St-60614/home/17299914,,TRUE,TRUE,The exact-address listing identifies one detached single-family residence. The one-unit assessor card is retained and excluded from multifamily.,2026-07-24
5,residential_multicard_14322270050000,14322270050000,2013,32_43,881.7272301734445,FALSE,2053 N FREMONT ST,1,1,208,1,1,TRUE,FALSE,1,4266,3125,FALSE,single_family_buildings,2,0,1851.2499999670545,2053 N FREMONT ST,,1,1,0,1,2053 N FREMONT ST,1,4266,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2053%20N%20FREMONT%20ST%20Chicago%20IL,"""2053 N FREMONT ST"" Chicago ""14322270050000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,4266,https://www.redfin.com/IL/Chicago/2053-N-Fremont-St-60614/home/13352449,,TRUE,TRUE,"Redfin identifies one new fee-simple single-family residence and reports the exact PIN, year, and 4,266 assessor square feet.",2026-07-24
5,residential_multicard_14324080440000,14324080440000,2007,32_43,871.1741831251446,FALSE,1928 N FREMONT ST 1F,1,1,278,1,1,TRUE,FALSE,1,3473,3000,FALSE,single_family_buildings,1,1,1398.484999555396,,,1,1,0,1,1928 N FREMONT ST 1F,1,3473,1,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1928%20N%20FREMONT%20ST%201F%20Chicago%20IL,"""1928 N FREMONT ST 1F"" Chicago ""14324080440000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3473,https://www.redfin.com/IL/Chicago/1928-N-Fremont-St-60614/unit-1F/home/13350479,,TRUE,TRUE,"Despite the unit-style address suffix, the exact property is a fee-simple single-family residence. The one-unit assessor card is retained and excluded from multifamily.",2026-07-24
5,residential_multicard_14324090380000,14324090380000,2016,2_43,1413.3213119495024,FALSE,1952 N DAYTON ST,1,1,278,1,1,TRUE,FALSE,1,3780,3000,FALSE,single_family_buildings,2,0,2097.5000000026776,1952 N DAYTON ST,,1,1,0,1,1952 N DAYTON ST,1,3780,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1952%20N%20DAYTON%20ST%20Chicago%20IL,"""1952 N DAYTON ST"" Chicago ""14324090380000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3780,https://www.redfin.com/IL/Chicago/1952-N-Dayton-St-60614/home/13351414,,TRUE,TRUE,"The city permit explicitly describes one new single-family residence. The property includes a coach-house component, but the target project is one single-family dwelling rather than a conventional multifamily building.",2026-07-24
5,residential_multicard_14324090440000,14324090440000,2018,2_43,1276.626406063728,FALSE,1938 N DAYTON ST,1,1,202,1,1,TRUE,FALSE,1,941,3000,FALSE,single_family_buildings,1,0,2905.249999766238,1938 N DAYTON ST,,1,1,0,1,1938 N DAYTON ST,1,941,1,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1938%20N%20DAYTON%20ST%20Chicago%20IL,"""1938 N DAYTON ST"" Chicago ""14324090440000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,941,https://www.realtor.com/realestateandhomes-detail/1938-N-Dayton-St_Chicago_IL_60614_M72385-40618,https://www.redfin.com/IL/Chicago/1938-N-Dayton-St-60614/home/13351413,TRUE,TRUE,"The city permit explicitly erects one new two-story single-family residence. Both external sources identify one small single-family house built in 2018, so the unusually small card is retained.",2026-07-24
5,residential_multicard_14324100060000,14324100060000,2015,2_43,1439.5688099763122,FALSE,1961 N DAYTON ST 28D,1,1,208,1,1,TRUE,FALSE,1,3802,3000,FALSE,single_family_buildings,2,0,2008.374999835156,1961 N DAYTON ST,,1,1,0,1,1961 N DAYTON ST 28D,1,3802,1,multiple_building_footprints,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1961%20N%20DAYTON%20ST%2028D%20Chicago%20IL,"""1961 N DAYTON ST 28D"" Chicago ""14324100060000""",complete,single_detached_single_family_house,detached_single_family_collection,exclude,1,1,3802,https://www.zillow.com/homedetails/1961-N-Dayton-St-Chicago-IL-60614/2062846954_zpid/,,TRUE,TRUE,Zillow identifies one single-family residence built in 2016. The unit-style address suffix is not evidence of a multifamily building; the one-unit assessor card is retained.,2026-07-24
